1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;empresa_competencia;NF
;C170;1;002482;;200;UN;5796;1275,1;0;000;2102;;4520,9;4;180,84;0;;0;;;;;;;;;;;;;;;;;;;;;1;26210202423534000192550010003091991905318827
;C170;1;002246;;560;UN;3578,4;;0;000;2102;;3578,4;12;429,41;0;;0;;02;;;;;;;;;;;;;;;;;;;1;27210219692726000112550010000374441591439380
;C170;2;002386;;200;UN;1368;;0;000;2102;;1368;12;164,16;0;;0;;02;;;;;;;;;;;;;;;;;;;1;27210219692726000112550010000374441591439380
;C170;3;002247;;400;UN;2076;;0;000;2102;;2076;12;249,12;0;;0;;02;;;;;;;;;;;;;;;;;;;1;27210219692726000112550010000374441591439380
;C170;1;001794;;800;UN;7320;;0;000;2102;;7320;7;512,4;0;;0;;02;;;;;;;;;;;;;;;;;;;1;35210264143031000107550010002797111485647160
;C170;2;001968;;300;UN;1905;;0;000;2102;;1905;7;133,35;0;;0;;02;;;;;;;;;;;;;;;;;;;1;35210264143031000107550010002797111485647160
;C170;3;002213;;60;UN;598,8;;0;000;2102;;598,8;7;41,92;0;;0;;02;;;;;;;;;;;;;;;;;;;1;35210264143031000107550010002797111485647160
;C170;4;000582;;88;UN;1293,6;;0;000;2102;;1293,6;7;90,55;0;;0;;02;;;;;;;;;;;;;;;;;;;1;35210264143031000107550010002797111485647160
;C170;5;002006;;32;UN;510,4;;0;000;2102;;510,4;7;35,73;0;;0;;02;;;;;;;;;;;;;;;;;;;1;35210264143031000107550010002797111485647160
;C170;1;000749;;501,21;KG;10425,06;;0;020;2102;;6080,94;12;729,71;0;;0;;;;;;;;;;;;;;;;;;;;;1;17210304043630000373550010002595561002789036
;C170;2;1609;;104,86;KG;1205,89;;0;090;2102;;;;;0;;0;;;;;;;;;;;;;;;;;;;;;1;17210304043630000373550010002595561002789036
;C170;3;001791;;1000;KG;16300;;0;020;2102;;9507,79;12;1140,93;0;;0;;;;;;;;;;;;;;;;;;;;;1;17210304043630000373550010002595561002789036
;C170;4;737;;302,94;KG;7240,27;;0;020;2102;;4223,25;12;506,79;0;;0;;;;;;;;;;;;;;;;;;;;;1;17210304043630000373550010002595561002789036
;C170;1;002483;;350;PT;4826,5;;0;000;1102;;4826,5;18;868,77;0;;0;;;;;;;;;;;;;;;;;;;;;1;242103107092970001365500100010054361524594028
;C170;1;001603;;450;UN;3172,05;;0;000;1102;;3172,05;18;570,97;0;;0;;02;;;;;;;;;;;;;;;;;;;1;24210383631016004897550010000622521528851982
;C170;2;001590;;51,8;KG;1383,06;;0;000;1102;;1383,06;18;248,95;0;;0;;02;;;;;;;;;;;;;;;;;;;1;24210383631016004897550010000622521528851982
;C170;3;001076;;250;CX;6914,4;;0;000;1102;;6914,4;18;1244,59;0;;0;;02;;;;;;;;;;;;;;;;;;;1;24210383631016004897550010000622521528851982
;C170;4;000629;;250;CX;6914,4;;0;000;1102;;6914,4;18;1244,59;0;;0;;02;;;;;;;;;;;;;;;;;;;1;24210383631016004897550010000622521528851982
;C170;5;000734;;100;CX;2572,8;;0;000;1102;;2572,8;18;463,1;0;;0;;02;;;;;;;;;;;;;;;;;;;1;24210383631016004897550010000622521528851982
;C170;1;001754;;300;PC;10500;;0;000;1102;;10500;18;1890;0;;0;;;;;;;;;;;;;;;;;;;;;1;242103107092970001365500100010064181036211886
;C170;1;002369;;845;CX;76793,6;;0;000;2102;;76793,6;7;5375,55;0;;0;;02;;;;;;;;;;;;;;;;;;;1;43210389993239003875550010000778491496245857
;C170;2;002430;;520;CX;73216;;0;000;2102;;73216;7;5125,12;0;;0;;02;;;;;;;;;;;;;;;;;;;1;43210389993239003875550010000778491496245857
;C170;1;001879;;329,93;KG;7957,91;;0;000;2102;;7957,91;7;557,05;0;;0;;02;;;;;;;;;;;;;;;;;;;1;43210389993239000183550010019713971438338310
;C170;2;001599;;970,16;KG;11641,92;;0;000;2102;;11641,92;7;814,93;0;;0;;;;;;;;;;;;;;;;;;;;;1;43210389993239000183550010019713971438338310
;C170;3;624;;450;PT;26730,08;;0;000;2102;;26730,08;7;1871,11;0;;0;;;;;;;;;;;;;;;;;;;;;1;43210389993239000183550010019713971438338310
;C170;4;601;;216;PT;13824;;0;000;2102;;13824;7;967,68;0;;0;;;;;;;;;;;;;;;;;;;;;1;43210389993239000183550010019713971438338310
;C170;5;1598;;775,75;KG;8378,1;;0;000;2102;;8378,1;7;586,47;0;;0;;;;;;;;;;;;;;;;;;;;;1;43210389993239000183550010019713971438338310
;C170;1;002483;;350;PT;4826,5;;0;000;1102;;4826,5;18;868,77;0;;0;;;;;;;;;;;;;;;;;;;;;1;242103107092970001365500100010071081056269962
;C170;1;999999;;1040,52;LT;4713,59;;0;060;1653;;;;;0;;0;;;;;;;;;;;;;;;;;;;;;1;24210304443134000161550010000350021000754308
;C170;1;999999;;472,7;LT;2233,4;;0;060;1653;;;;;0;;0;;;;;;;;;;;;;;;;;;;;;1;24210304443134000161550010000349841001634004
;C170;1;999999;;408,44;LT;1850,25;;0;060;1653;;;;;0;;0;;;;;;;;;;;;;;;;;;;;;1;24210304443134000161550010000349851001644171
;C170;1;999999;;353,26;LT;1600,27;;0;060;1653;;;;;0;;0;;;;;;;;;;;;;;;;;;;;;1;24210304443134000161550010000349701001633231
;C170;1;999999;;1;UN;3860;;0;090;1556;;;;;0;;0;;;;;;;;;;;;;;;;;;;;;1;242101229275790001055500100000273971000074519
;C170;1;999999;;4,68;M3;180;;0;090;1556;;;;;0;;0;;;;;;;;;;;;;;;;;;;;;1;242103229275790001055500100000276821000077403
;C170;1;999999;;11,7;M3;429;;0;090;1556;;;;;0;;0;;;;;;;;;;;;;;;;;;;;;1;242103229275790001055500100000276401000076989
;C170;1;999999;;1;UN;1510;;0;090;1556;;;;;0;;0;;;;;;;;;;;;;;;;;;;;;1;242103229275790001055500100000276301000076885
;C170;1;999999;;1;UN;1004,15;;0;090;1556;;;;;0;;0;;;;;;;;;;;;;;;;;;;;;1;242103245449450001845500100000232931000034241
