1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;empresa_competencia;NF
;0200;000163;EXTRATO DE TOMATE QUERO LT 4/4000G;1789610250240;;UN;00;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;
;0200;000170;AZEITONAS VERDES INT FUGINI SC 1,05KG;1789751720824;;UN;00;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;
;0200;000183;PICANHA SUINA TEMP FRIMESA;1789627594176;;KG;00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;
;0200;000182;CREME DE GOIABA TAMBAU POUCH 6/2,5KG;7896945402046;;UN;00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;
;0200;000266;ACEM BOVINO FRIGOL;7898386720185;;KG;00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;
;0200;000270;LAGARTO BOVINO FRIGOL;;;KG;00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;
;0200;000357;FRALDAO BOV RESF BOI BRASIL;7899782701662;;KG;00;;;02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;
;0200;000359;CORACAO DE FRANGO BAND UNIAVES CX C/12KG;1789893870681;;KG;00;;;02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;
;0200;000378;COXAO DURO FRIGOL;7898386720079;;KG;00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;
;0200;000385;CATCHUP TRADICIONAL QUERO TP 24/300G;5789610250287;;CX;00;;;21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;
;0200;000386;MAIONESE QUERO TP 24/250G;5789610250940;;CX;00;;;21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;
;0200;000418;MOLHO TOM BONARE SACHE 6X2KG HOT DOG;1789890515381;;UN;00;;;21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;
;0200;000504;CATCHUP BALDE DUSUL 3.30 KG;;;BD;00;;;21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;
;0200;000505;MOSTARDA BALDE DUSUL 3,20KG;;;BD;00;;;21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;
;0200;000578;MACARRAO VITARELA ESPAGUETE FINO 10X500;7896213000011;;FD;00;;;19;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;
;0200;000580;BUCHA DURA D 7;;;UN;00;;;39;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;
;0200;000581;BUCHA PLASTICA DURAFIX N.10;;;UND;00;;;39;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;
;0200;000582;CABO FLEX LUZZANO 1,5MM MT;;;UND;00;;;85;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;
;0200;000609;CANETA CORRETIVA 7 ML MP 435 MASTERPRINT;;;UN;00;;;38;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;
;0200;000621;MAIONESE HEINZ PET 8 X 215G;2789610259404;;CX;00;;;21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;
;0200;000622;QUEIJO MUSSARELA KECO;7898932612087;;KG;00;;;04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;
;0200;000624;MOLHO TOM BONARE SC 24X340G TRADICIONAL;1789890515363;;CX;00;;;21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;
;0200;000625;MOLHO TOM BONARE SC 24X340G MANJERICAO;1789890515367;;CX;00;;;21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;
;0200;000628;EXTRATO TOM BONARE SC 32X340G;6789890515371;;CX;00;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;
;0200;000629;ACHOCOLATADO BEB LACTEA  24X200ML NILZA;7898080641397;;UN;00;;;22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;
;0200;000647;AMORT  DIANT HG31100 GP30231 27202 FIEST;;;UN;00;;;87;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;
;0200;000648;COXIM MOTOR HONDA ESQ 12244LF;;;UN;00;;;87;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;
;0200;000732;BATATA CONG SIMPLOT PT 2,50 KG;;;PT;00;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;
;0200;000734;HAMBURGUER FRANGO PERDIGAO CX2,016K;7891515605780;;CX;00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;
;0200;000736;IMPRESSORA HP LASERJET P1102W CE658A;;;UN;00;;;84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;
;0200;000740;(123006) CABO ABERTURA CAPO 363MM ();;;PC;00;;;87;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;
;0200;000749;ACEM BOV RESF BOI BRASIL;;;KG;00;;;02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;
;0200;000752;(9275W) BORRACHA BARRA ESTABILIZADORA DI;;;PC;00;;;87;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;
;0200;000781;FRANGO CONG UNIAVES CX 20KG;9789893870800;;KG;00;;;02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;
;0200;000795;PEITO DE FRANGO CONG BIG FRANGO CX 18KG;;;KG;00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;
;0200;000803;CAPA DE FILE BOV RESFR PRAVITTA;;;KG;00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;
;0200;000801;PALETA BOV RESFR PRAVITTA;;;KG;00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;
;0200;000812;COXA S/COXA VAREJO BIG FANGO;;;KG;00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;
;0200;999999;MATERIAL DE CONSUMO/COMBUSTIVEL;;;UND;00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;
;0200;000840;MILHO VERDE QUERO LT 6X2KG;;;UN;00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;
;0200;737;ARANHA CONG BOI BRASIL;;;KG;00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;
;0200;624;LING CALAB RETA DALIA PT 4,6 KG;;;PT;00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;
;0200;701;LANCHE DE FGO AURORA P� 2,50 KG;;;KG;00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;
;0200;601;LING SUINA DALIA PT 5KG;;;PT;00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;
;0200;1598;PERNIL SUINO C/OSSO S/PELE CONG DALIA;;;KG;00;;;02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;
;0200;1609;LINGUA BOVINO BOI BRASIL;;;KG;00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;
;0200;000857;ACHOCOLATADO EM PO SC ITALAC 24X400G;;;UN;00;;;18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;
;0200;000872;MOSTARDA SACHET AUREA 189X6G;;;CX;00;;;21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;
;0200;000873;EMPANADO NOBRE CX C/3 KG;;;CX;00;;;16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;
;0200;000883;CHOCOLATE BARRA BRANCO HARALD 10X1.050KG;;;UN;00;;;17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;
;0200;000886;FARINHA DE TRIGO C/FERMENTO FINNA 10X1KG;;;FRD;00;;;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;
;0200;000917;FRALDAO BOV RESF PRAVITTA;;;KG;00;;;02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;
