1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;empresa_competencia;NF
;E110;176065,85;0;87352,28;85200,59;85200,58;1999,93;30380,29;176065,85;0;54972,07;0;54972,07;0;30380,29;;;;;;;;;;;;;;;;;;;;;;;;1;
;E110;197945,95;0;97383,04;128740;128739,99;13787,59;24612,96;197945,95;0;58982,5;0;58982,5;0;24612,96;;;;;;;;;;;;;;;;;;;;;;;;2;242101229275790001055500100000274511000075066
;E110;169384,56;0;84341,78;97981,97;97981,96;1903,12;41050,1;169384,56;0;41388,57;0;41388,57;0;41050,1;;;;;;;;;;;;;;;;;;;;;;;;3;
