1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;empresa_competencia;NF
;C190;060;5405;;554,7;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;24210111215452000118550010001704201844885190
;C190;000;5102;18;68,99;68,99;12,42;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;24210111215452000118550010001704231221169414
;C190;000;5102;18;80,33;80,33;14,46;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;24210111215452000118550010001704241445556494
;C190;020;5102;18;575,1;383,42;69,02;0;0;191,68;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;24210111215452000118550010001704241445556494
;C190;000;5102;18;154,49;154,49;27,81;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;24210111215452000118550010001704261031778330
;C190;000;5102;18;139,38;139,38;25,09;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;24210111215452000118550010001704271939791321
;C190;020;5102;18;634,24;422,86;76,11;0;0;211,38;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;24210111215452000118550010001704271939791321
;C190;000;5102;18;86,35;86,35;15,54;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;24210111215452000118550010001704281395252062
;C190;020;5102;18;299,6;199,74;35,95;0;0;99,86;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;24210111215452000118550010001704281395252062
;C190;040;5102;;93,45;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;24210111215452000118550010001704281395252062
;C190;000;5102;18;246,75;246,75;44,42;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;24210111215452000118550010001704291673519425
;C190;020;5102;18;67,92;45,28;8,15;0;0;22,64;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;24210111215452000118550010001704291673519425
;C190;000;5102;18;69,49;69,49;12,51;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;24210111215452000118550010001704311512554804
;C190;020;5102;18;299,8;199,88;35,98;0;0;99,92;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;24210111215452000118550010001704311512554804
;C190;000;5102;18;35;35;6,3;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;24210111215452000118550010001704341265424839
;C190;020;5102;18;417,56;278,39;50,11;0;0;139,17;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;24210111215452000118550010001704341265424839
;C190;000;5102;18;347,7;347,7;62,59;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;24210111215452000118550010001704351655324305
;C190;020;5102;18;2019,57;1346,46;242,37;0;0;673,11;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;24210111215452000118550010001704351655324305
;C190;000;5102;18;102,9;102,9;18,52;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;24210111215452000118550010001704371920326239
;C190;020;5102;18;61,6;41,07;7,39;0;0;20,53;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;24210111215452000118550010001704371920326239
;C190;000;5102;18;76,5;76,5;13,77;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;24210111215452000118550010001704381222590035
;C190;020;5102;18;149,9;99,94;17,99;0;0;49,96;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;24210111215452000118550010001704381222590035
;C190;000;5102;18;35;35;6,3;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;24210111215452000118550010001704411956074968
;C190;000;5102;18;248,61;248,61;44,76;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;24210111215452000118550010001704421590268095
;C190;020;5102;18;197,81;131,88;23,74;0;0;65,93;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;24210111215452000118550010001704421590268095
;C190;000;5102;18;29,5;29,5;5,31;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;24210111215452000118550010001704431663446955
;C190;020;5102;18;461,67;307,8;55,41;0;0;153,87;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;24210111215452000118550010001704431663446955
;C190;000;5102;18;724,23;724,23;130,36;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;24210111215452000118550010001704441844206864
;C190;020;5102;18;199;132,67;23,88;0;0;66,33;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;24210111215452000118550010001704441844206864
;C190;000;5102;18;248,35;248,35;44,7;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;24210111215452000118550010001704451430850979
;C190;020;5102;18;859,05;572,73;103,09;0;0;286,32;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;24210111215452000118550010001704451430850979
;C190;020;5102;18;395,62;263,76;47,48;0;0;131,86;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;24210111215452000118550010001704461188738103
;C190;000;5102;18;698,52;698,52;125,73;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;24210111215452000118550010001704471386189162
;C190;060;5405;;108,4;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;24210111215452000118550010001704471386189162
;C190;000;5102;18;90,65;90,65;16,31;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;24210111215452000118550010001704481989540853
;C190;020;5102;18;197,8;131,87;23,74;0;0;65,93;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;24210111215452000118550010001704481989540853
;C190;000;5102;18;505,44;505,44;90,99;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;24210111215452000118550010001704501499585190
;C190;040;1102;;2530,8;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;24210111215452000118550010001704561529530457
;C190;000;5102;18;1381,38;1381,38;248,65;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;24210111215452000118550010001704581457804151
;C190;020;5102;18;442;294,68;53,04;0;0;147,32;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;24210111215452000118550010001704581457804151
;C190;000;5102;18;548,64;548,64;98,74;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;24210111215452000118550010001704591212136790
;C190;020;5102;18;358,2;238,81;42,99;0;0;119,39;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;24210111215452000118550010001704591212136790
;C190;000;5102;18;412,81;412,81;74,31;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;24210111215452000118550010001704601388860491
;C190;020;5102;18;475;316,68;57,01;0;0;158,32;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;24210111215452000118550010001704631030359494
;C190;020;5102;18;149,81;99,88;17,98;0;0;49,93;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;24210111215452000118550010001704641844600247
;C190;000;5102;18;34,4;34,4;6,19;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;24210111215452000118550010001704651167116834
;C190;020;5102;18;898,86;599,27;107,87;0;0;299,59;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;24210111215452000118550010001704651167116834
;C190;000;5102;18;160;160;28,8;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;24210111215452000118550010001704661840490310
;C190;000;5102;18;249,67;249,67;44,94;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;24210111215452000118550010001704671123256368
;C190;000;5102;18;150,76;150,76;27,14;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;24210111215452000118550010001704681146252048
;C190;000;5102;18;70;70;12,6;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;24210111215452000118550010001704691806691741
;C190;020;5102;18;197,81;131,88;23,74;0;0;65,93;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;24210111215452000118550010001704691806691741
;C190;000;5102;18;11,5;11,5;2,07;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;24210111215452000118550010001704701010293182
;C190;020;5102;18;94,53;63,03;11,35;0;0;31,5;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;24210111215452000118550010001704701010293182
;C190;000;5102;18;149,39;149,39;26,89;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;24210111215452000118550010001704711113963765
;C190;000;5102;18;353,79;353,79;63,68;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;24210111215452000118550010001704721614641040
;C190;000;5102;18;69,38;69,38;12,49;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;24210111215452000118550010001704731588949443
;C190;000;5102;18;146,96;146,96;26,45;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;24210111215452000118550010001704741727779832
;C190;020;5102;18;484,77;323,2;58,18;0;0;161,57;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;24210111215452000118550010001704741727779832
;C190;020;5102;18;302;201,34;36,24;0;0;100,66;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;24210111215452000118550010001704751165537006
;C190;000;5102;18;50,85;50,85;9,15;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;24210111215452000118550010001704771333585348
;C190;020;5102;18;237,41;158,28;28,49;0;0;79,13;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;24210111215452000118550010001704771333585348
;C190;000;5102;18;95;95;17,1;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;24210111215452000118550010001704781070063254
;C190;020;5102;18;175,2;116,81;21,03;0;0;58,39;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;24210111215452000118550010001704781070063254
;C190;000;5102;18;855,44;855,44;153,98;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;24210111215452000118550010001704801222216838
;C190;000;5102;18;125,19;125,19;22,54;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;24210111215452000118550010001704811265137511
;C190;000;5102;18;4569,04;4569,04;822,43;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;24210111215452000118550010001704821010239979
;C190;000;5102;18;77;77;13,86;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;24210111215452000118550010001704831066585730
;C190;020;5102;18;137,5;91,67;16,5;0;0;45,83;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;24210111215452000118550010001704831066585730
;C190;000;5102;18;977,88;977,88;176,02;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;24210111215452000118550010001704841990727186
;C190;000;5102;18;671,77;671,77;120,92;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;24210111215452000118550010001704851058552768
;C190;020;5102;18;718,27;478,87;86,2;0;0;239,4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;24210111215452000118550010001704881575101036
;C190;000;5102;18;76,5;76,5;13,77;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;24210111215452000118550010001704891030167125
;C190;020;5102;18;149,9;99,94;17,99;0;0;49,96;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;24210111215452000118550010001704891030167125
;C190;020;5102;18;149,9;99,94;17,99;0;0;49,96;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;24210111215452000118550010001704901239922613
;C190;000;5102;18;258,8;258,8;46,58;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;24210111215452000118550010001704911274036834
