1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;empresa_competencia;NF
;C100;0;1;4230;55;00;1;189788;41201206164241000109550010001897881002209457;29122020;04012021;28269;0;;;28269;9;;;;28269;1978,83;;;;;;;;;;;;;;;;;1;41201206164241000109550010001897881002209457
;C100;0;1;1187;55;00;1;981693;24210110709297000136550010009816931709670035;04012021;04012021;5285;0;;;5285;9;;;;5285;951,3;;;;;;;;;;;;;;;;;1;24210110709297000136550010009816931709670035
;C100;0;1;1187;55;00;1;981695;24210110709297000136550010009816951063347664;04012021;04012021;14000;0;;;14000;9;;;;14000;2520;;;;;;;;;;;;;;;;;1;24210110709297000136550010009816951063347664
;C100;0;1;118344607;55;00;1;889120;24210101312723032916550010008891201178562849;03012021;05012021;38840;0;;;38840;9;;;;38840;6991,2;;;;;;;;;;;;;;;;;1;24210101312723032916550010008891201178562849
;C100;0;1;118391653;55;00;1;30389;29201202626466000465550010000303891100311858;30122020;05012021;10368;0;;;10368;9;;;;10368;1244,16;;;;;;;;;;;;;;;;;1;29201202626466000465550010000303891100311858
;C100;0;1;30003234;55;00;1;277100;35201264143031000107550010002771001590680399;23122020;05012021;190,4;0;;;190,4;9;;;;190,4;13,33;;;;;;;;;;;;;;;;;1;35201264143031000107550010002771001590680399
;C100;0;1;30003234;55;00;1;277095;35201264143031000107550010002770951907751080;23122020;05012021;17462,8;0;;;17462,8;9;;;;17462,8;1222,4;;;;;;;;;;;;;;;;;1;35201264143031000107550010002770951907751080
;C100;0;1;118396589;55;00;1;36516;27201219692726000112550010000365161838390854;30122020;05012021;10505,3;0;;;10505,3;9;;;;10505,3;1260,63;;;;;;;;;;;;;;;;;1;27201219692726000112550010000365161838390854
;C100;0;1;30002438;55;00;1;1933446;43201289993239000183550010019334461254676122;28122020;05012021;51785,31;0;;;51785,31;9;;;;51785,31;3624,97;;;;;;;;;;;;;;;;;1;43201289993239000183550010019334461254676122
;C100;0;1;118388168;55;00;1;56850;24201283631016004897550010000568501659306210;31122020;06012021;10057,47;0;;;10057,47;9;;;;8935,47;1608,39;;;;;;;;;;;;;;;;;1;24201283631016004897550010000568501659306210
